mobId,name,mobL,playerL,weapon,aura,armor,skill,build,vials,wins/reps,ttk_med_s,ttk_p90_s,endhp_med_frac
1022,Wraith           ,8,7,2002,1,2101,0,str,0,1/7,6.4,6.4,0.00
1022,Wraith           ,8,7,2002,1,2101,1,str,4,7/7,4.8,8.1,0.54
1022,Wraith           ,8,7,2002,4,2102,1,str,6,7/7,6.0,8.1,0.59
1022,Wraith           ,8,8,fists,0,0,0,str,0,0/7,6.4,6.4,0.00
1022,Wraith           ,8,8,2001,0,0,0,str,0,1/7,6.4,6.4,0.00
1022,Wraith           ,8,8,2002,0,0,0,str,0,1/7,6.4,6.4,0.00
1022,Wraith           ,8,8,2002,1,2101,0,str,0,2/7,6.4,6.4,0.00
1022,Wraith           ,8,8,2002,1,2101,1,str,4,7/7,4.8,8.1,0.56
1022,Wraith           ,8,8,2002,4,2102,1,str,6,7/7,6.0,8.1,0.72
1022,Wraith           ,8,10,fists,0,0,0,str,0,0/7,6.4,6.4,0.00
1022,Wraith           ,8,10,2001,0,0,0,str,0,1/7,6.4,6.4,0.00
1022,Wraith           ,8,10,2002,0,0,0,str,0,1/7,6.4,6.4,0.00
1022,Wraith           ,8,10,2002,1,2101,0,str,0,3/7,6.5,7.3,0.00
1022,Wraith           ,8,10,2002,1,2101,1,str,4,7/7,4.8,8.1,0.59
1022,Wraith           ,8,10,2002,4,2102,1,str,6,7/7,4.8,6.0,0.64
1023,Bloodfiend       ,9,8,fists,0,0,0,str,0,0/7,5.5,7.3,0.00
1023,Bloodfiend       ,9,8,2001,0,0,0,str,0,0/7,5.5,7.3,0.00
1023,Bloodfiend       ,9,8,2002,0,0,0,str,0,1/7,5.5,7.2,0.00
1023,Bloodfiend       ,9,8,2002,1,2101,0,str,0,1/7,6.4,6.5,0.00
1023,Bloodfiend       ,9,8,2002,1,2101,1,str,4,7/7,8.1,8.8,0.72
1023,Bloodfiend       ,9,8,2002,4,2102,1,str,6,7/7,7.2,8.1,0.62
1023,Bloodfiend       ,9,9,fists,0,0,0,str,0,0/7,5.5,7.3,0.00
1023,Bloodfiend       ,9,9,2001,0,0,0,str,0,0/7,5.5,7.3,0.00
1023,Bloodfiend       ,9,9,2002,0,0,0,str,0,1/7,5.5,7.2,0.00
1023,Bloodfiend       ,9,9,2002,1,2101,0,str,0,1/7,6.4,6.5,0.00
1023,Bloodfiend       ,9,9,2002,1,2101,1,str,4,7/7,6.5,8.1,0.63
1023,Bloodfiend       ,9,9,2002,4,2102,1,str,6,7/7,7.2,8.1,0.63
1023,Bloodfiend       ,9,11,fists,0,0,0,str,0,0/7,6.4,8.2,0.00
1023,Bloodfiend       ,9,11,2001,0,0,0,str,0,0/7,6.4,8.2,0.00
1023,Bloodfiend       ,9,11,2002,0,0,0,str,0,1/7,6.4,7.2,0.00
1023,Bloodfiend       ,9,11,2002,1,2101,0,str,0,1/7,6.4,6.4,0.00
1023,Bloodfiend       ,9,11,2002,1,2101,1,str,4,7/7,6.5,8.1,0.66
1023,Bloodfiend       ,9,11,2002,4,2102,1,str,6,7/7,7.2,8.1,0.66
1024,Synod Patrol     ,10,9,fists,0,0,0,str,0,0/7,6.1,7.1,0.00
1024,Synod Patrol     ,10,9,2001,0,0,0,str,0,0/7,6.1,7.1,0.00
1024,Synod Patrol     ,10,9,2002,0,0,0,str,0,0/7,6.1,7.1,0.00
1024,Synod Patrol     ,10,9,2002,1,2101,0,str,0,0/7,6.1,7.1,0.00
1024,Synod Patrol     ,10,9,2002,1,2101,1,str,4,7/7,8.1,9.7,0.66
1024,Synod Patrol     ,10,9,2002,4,2102,1,str,6,7/7,9.7,11.2,0.63
1024,Synod Patrol     ,10,10,fists,0,0,0,str,0,0/7,6.1,7.1,0.00
1024,Synod Patrol     ,10,10,2001,0,0,0,str,0,0/7,6.1,7.1,0.00
1024,Synod Patrol     ,10,10,2002,0,0,0,str,0,0/7,6.1,7.1,0.00
1024,Synod Patrol     ,10,10,2002,1,2101,0,str,0,0/7,7.1,8.1,0.00
1024,Synod Patrol     ,10,10,2002,1,2101,1,str,4,7/7,8.1,9.7,0.68
1024,Synod Patrol     ,10,10,2002,4,2102,1,str,6,7/7,8.8,11.2,0.68
1024,Synod Patrol     ,10,12,fists,0,0,0,str,0,0/7,7.1,8.1,0.00
1024,Synod Patrol     ,10,12,2001,0,0,0,str,0,0/7,7.1,8.1,0.00
1024,Synod Patrol     ,10,12,2002,0,0,0,str,0,0/7,7.1,8.1,0.00
1024,Synod Patrol     ,10,12,2002,1,2101,0,str,0,1/7,7.1,8.1,0.00
1024,Synod Patrol     ,10,12,2002,1,2101,1,str,4,7/7,8.1,8.1,0.60
1024,Synod Patrol     ,10,12,2002,4,2102,1,str,6,7/7,8.8,9.7,0.64
1025,Ashen Patrol     ,9,8,fists,0,0,0,str,0,0/7,6.1,7.1,0.00
1025,Ashen Patrol     ,9,8,2001,0,0,0,str,0,0/7,6.1,7.1,0.00
1025,Ashen Patrol     ,9,8,2002,0,0,0,str,0,0/7,6.1,7.1,0.00
1025,Ashen Patrol     ,9,8,2002,1,2101,0,str,0,0/7,7.1,8.1,0.00
1025,Ashen Patrol     ,9,8,2002,1,2101,1,str,4,7/7,7.2,8.1,0.64
1025,Ashen Patrol     ,9,8,2002,4,2102,1,str,6,7/7,8.8,11.2,0.66
1025,Ashen Patrol     ,9,9,fists,0,0,0,str,0,0/7,6.1,7.1,0.00
1025,Ashen Patrol     ,9,9,2001,0,0,0,str,0,0/7,6.1,7.1,0.00
1025,Ashen Patrol     ,9,9,2002,0,0,0,str,0,0/7,6.1,7.1,0.00
1025,Ashen Patrol     ,9,9,2002,1,2101,0,str,0,1/7,7.1,8.1,0.00
1025,Ashen Patrol     ,9,9,2002,1,2101,1,str,4,7/7,7.2,8.1,0.63
1025,Ashen Patrol     ,9,9,2002,4,2102,1,str,6,7/7,8.8,9.7,0.66
1025,Ashen Patrol     ,9,11,fists,0,0,0,str,0,0/7,7.1,8.1,0.00
1025,Ashen Patrol     ,9,11,2001,0,0,0,str,0,0/7,7.1,8.1,0.00
1025,Ashen Patrol     ,9,11,2002,0,0,0,str,0,0/7,7.1,8.1,0.00
1025,Ashen Patrol     ,9,11,2002,1,2101,0,str,0,1/7,7.1,8.1,0.00
1025,Ashen Patrol     ,9,11,2002,1,2101,1,str,4,7/7,6.5,8.1,0.66
1025,Ashen Patrol     ,9,11,2002,4,2102,1,str,6,7/7,8.1,9.7,0.70
1026,Raised Skeleton  ,8,7,fists,0,0,0,str,0,7/7,13.7,13.7,0.41
1026,Raised Skeleton  ,8,7,2001,0,0,0,str,0,7/7,7.2,10.4,0.57
1026,Raised Skeleton  ,8,7,2002,0,0,0,str,0,7/7,4.8,6.5,0.75
1026,Raised Skeleton  ,8,7,2002,1,2101,0,str,0,7/7,3.2,6.5,0.84
1026,Raised Skeleton  ,8,7,2002,1,2101,1,str,4,7/7,2.5,4.0,0.86
1026,Raised Skeleton  ,8,7,2002,4,2102,1,str,6,7/7,2.0,4.8,0.95
1026,Raised Skeleton  ,8,8,fists,0,0,0,str,0,7/7,13.7,13.7,0.43
1026,Raised Skeleton  ,8,8,2001,0,0,0,str,0,7/7,7.2,10.4,0.59
1026,Raised Skeleton  ,8,8,2002,0,0,0,str,0,7/7,3.2,6.5,0.82
1026,Raised Skeleton  ,8,8,2002,1,2101,0,str,0,7/7,3.2,4.8,0.85
1026,Raised Skeleton  ,8,8,2002,1,2101,1,str,4,7/7,2.5,4.0,0.87
1026,Raised Skeleton  ,8,8,2002,4,2102,1,str,6,7/7,2.0,4.8,0.95
1026,Raised Skeleton  ,8,10,fists,0,0,0,str,0,7/7,12.8,12.8,0.51
1026,Raised Skeleton  ,8,10,2001,0,0,0,str,0,7/7,6.5,8.8,0.73
1026,Raised Skeleton  ,8,10,2002,0,0,0,str,0,7/7,3.2,6.5,0.84
1026,Raised Skeleton  ,8,10,2002,1,2101,0,str,0,7/7,2.5,4.8,0.86
1026,Raised Skeleton  ,8,10,2002,1,2101,1,str,4,7/7,2.5,4.0,0.88
1026,Raised Skeleton  ,8,10,2002,4,2102,1,str,6,7/7,1.6,4.8,0.95
